
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

93,3/11/2019 18:18,3/20/2019 14:45,6,10,1.6999999999999993
93,5/21/2019 10:30,6/12/2019 7:15,10,105,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

93,6/13/2019 11:27,6/15/2019 16:29,105,10,1.5999999999999996
93,8/12/2019 11:40,8/21/2019 8:57,10,105,0
93,8/22/2019 10:09,9/11/2019 10:29,105,138,0.0009999999999994458
94,4/22/2019 16:23,4/24/2019 22:26,71,130,0.0009999999999994458
94,12/22/2019 21:51,12/25/2019 19:53,34,39,0
96,1/21/2019 4:07,1/31/2019 4:37,73,7,0
96,3/12/2019 4:56,3/21/2019 9:43,73,7,0
96,4/26/2019 23:41,5/6/2019 1:17,80,99,0
96,6/2/2019 23:50,6/10/2019 20:52,73,7,0
96,7/28/2019 7:07,8/6/2019 20:46,73,34,0
97,3/27/2019 0:54,4/5/2019 15:49,51,73,0.0009999999999994458
98,2/13/2019 22:56,2/18/2019 1:29,130,7,0
98,3/5/2019 4:42,3/21/2019 9:59,99,34,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

98,3/22/2019 6:57,4/10/2019 22:55,34,99,2.1999999999999993
98,5/8/2019 18:25,5/22/2019 23:49,73,51,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

98,5/23/2019 20:52,6/5/2019 5:51,51,73,1.9000000000000004
98,7/17/2019 16:18,7/30/2019 18:20,130,99,0
98,11/4/2019 18:54,11/6/2019 20:24,39,34,0
98,11/16/2019 15:32,11/28/2019 19:58,73,7,0
99,7/1/2019 16:54,7/10/2019 6:47,72,115,0
99,7/11/2019 16:29,7/18/2019 18:56,115,99,0
100,12/11/2019 18:59,12/23/2019 21:57,99,130,0
101,4/4/2019 22:06,4/6/2019 7:21,14,34,0
101,8/13/2019 20:55,8/26/2019 4:31,18,115,0
101,10/6/2019 20:48,10/18/2019 23:52,14,115,0
101,12/4/2019 17:28,12/19/2019 21:55,99,51,0.0009999999999994458
102,11/19/2019 3:50,12/2/2019 21:48,73,115,0.0009999999999994458
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

102,12/4/2019 2:27,12/9/2019 5:30,115,73,2.5
102,12/10/2019 2:31,12/22/2019 21:51,73,38,0.0009999999999994458
104,12/12/2019 2:32,12/22/2019 21:51,73,51,0
105,1/15/2019 1:36,1/28/2019 1:28,34,99,0
